Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-11-28T23:59:00.000Z;0.218;17.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:58:00.000Z;0.21;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:57:00.000Z;0.23;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:56:00.000Z;0.218;18.0;13.0;955.6;36.1965434;-115.1026039;;;
2023-11-28T23:55:00.000Z;0.179;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:54:00.000Z;0.154;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:53:00.000Z;0.19;18.0;12.0;955.7;36.1965434;-115.1026039;4.0;5.0;6.0
2023-11-28T23:52:00.000Z;0.223;18.0;13.0;955.6;36.1965434;-115.1026039;;;
2023-11-28T23:51:00.000Z;0.241;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:50:00.000Z;0.253;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:49:00.000Z;0.256;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:48:00.000Z;0.243;18.0;13.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:47:00.000Z;0.226;19.0;12.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:46:00.000Z;0.258;19.0;12.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:45:00.000Z;0.215;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:44:00.000Z;0.214;19.0;12.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:43:00.000Z;0.219;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:42:00.000Z;0.243;19.0;12.0;955.8;36.1965434;-115.1026039;1.0;2.0;4.0
2023-11-28T23:41:00.000Z;0.307;19.0;12.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:40:00.000Z;0.329;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:39:00.000Z;0.349;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:38:00.000Z;0.295;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:37:00.000Z;0.291;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:36:00.000Z;0.318;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:35:00.000Z;0.319;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:34:00.000Z;0.284;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:33:00.000Z;0.255;19.0;12.0;955.7;36.1965434;-115.1026039;;;
2023-11-28T23:32:00.000Z;0.228;19.0;12.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:31:00.000Z;0.221;18.0;13.0;955.8;36.1965434;-115.1026039;1.0;3.0;4.0
2023-11-28T23:30:00.000Z;0.286;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:29:00.000Z;0.307;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:28:00.000Z;0.251;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:27:00.000Z;0.228;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:26:00.000Z;0.268;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:25:00.000Z;0.255;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:24:00.000Z;0.289;18.0;13.0;955.9;36.1965434;-115.1026039;;;
2023-11-28T23:23:00.000Z;0.255;18.0;13.0;955.8;36.1965434;-115.1026039;;;
2023-11-28T23:22:00.000Z;0.231;18.0;13.0;955.9;36.1965434;-115.1026039;;;
2023-11-28T23:21:00.000Z;0.179;18.0;13.0;955.9;36.1965434;-115.1026039;;;
2023-11-28T23:20:00.000Z;0.194;18.0;13.0;955.8;36.1965434;-115.1026039;1.0;2.0;3.0
2023-11-28T23:19:00.000Z;0.247;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:18:00.000Z;0.258;18.0;13.0;955.9;36.1965434;-115.1026039;;;
2023-11-28T23:17:00.000Z;0.268;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:16:00.000Z;0.241;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:15:00.000Z;0.221;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:14:00.000Z;0.232;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:13:00.000Z;0.217;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:12:00.000Z;0.211;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:11:00.000Z;0.22;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:10:00.000Z;0.202;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:09:00.000Z;0.214;18.0;13.0;956.0;36.1965434;-115.1026039;1.0;2.0;3.0
2023-11-28T23:08:00.000Z;0.284;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:07:00.000Z;0.293;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:06:00.000Z;0.271;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:05:00.000Z;0.28;18.0;13.0;956.1;36.1965434;-115.1026039;;;
2023-11-28T23:04:00.000Z;0.257;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:03:00.000Z;0.279;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:02:00.000Z;0.314;18.0;13.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T23:01:00.000Z;0.232;18.0;12.0;956.1;36.1965434;-115.1026039;;;
2023-11-28T23:00:00.000Z;0.205;18.0;12.0;956.0;36.1965434;-115.1026039;;;
2023-11-28T22:59:00.000Z;0.162;18.0;12.0;956.1;36.1965434;-115.1026039;;;
2023-11-28T22:58:00.000Z;0.165;18.0;12.0;956.1;36.1965434;-115.1026039;;;
2023-11-28T22:57:00.000Z;0.212;18.0;12.0;956.1;36.1965434;-115.1026039;1.0;3.0;5.0
2023-11-28T22:56:00.000Z;0.22;19.0;12.0;956.2;36.1966112;-115.102819;;;
2023-11-28T22:55:00.000Z;0.228;19.0;12.0;956.1;36.1966112;-115.102819;;;
2023-11-28T22:54:00.000Z;0.249;19.0;12.0;956.1;36.1966112;-115.102819;;;
2023-11-28T22:53:00.000Z;0.256;19.0;12.0;956.1;36.1966112;-115.102819;;;
2023-11-28T22:52:00.000Z;0.223;19.0;12.0;956.0;36.1966112;-115.102819;;;
2023-11-28T22:51:00.000Z;0.256;19.0;12.0;956.0;36.1963326;-115.1029749;;;
2023-11-28T22:50:00.000Z;0.266;19.0;12.0;956.1;36.1963326;-115.1029749;;;
2023-11-28T22:49:00.000Z;0.221;19.0;12.0;956.1;36.1963326;-115.1029749;;;
2023-11-28T22:48:00.000Z;0.179;19.0;12.0;956.2;36.1963326;-115.1029749;;;
2023-11-28T22:47:00.000Z;0.163;18.0;12.0;956.2;36.1963326;-115.1029749;;;
2023-11-28T22:46:00.000Z;0.198;18.0;12.0;956.1;36.196434;-115.1027593;1.0;3.0;4.0
2023-11-28T22:45:00.000Z;0.245;19.0;12.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:44:00.000Z;0.279;18.0;13.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:43:00.000Z;0.256;18.0;13.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:42:00.000Z;0.239;18.0;13.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:41:00.000Z;0.2;18.0;12.0;956.3;36.196434;-115.1027593;;;
2023-11-28T22:40:00.000Z;0.212;18.0;12.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:39:00.000Z;0.212;19.0;12.0;956.2;36.196434;-115.1027593;;;
2023-11-28T22:38:00.000Z;0.266;18.0;12.0;956.3;36.196434;-115.1027593;;;
2023-11-28T22:37:00.000Z;0.233;18.0;13.0;956.3;36.196434;-115.1027593;;;
2023-11-28T22:36:00.000Z;0.205;18.0;13.0;956.3;36.196434;-115.1027593;;;
2023-11-28T22:35:00.000Z;0.258;18.0;13.0;956.3;36.196434;-115.1027593;1.0;2.0;4.0
