Date (GMT);VOC (ppm);PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude
2023-10-28T20:31:00.000Z;0.01;4;6;7;24.0;19.0;947.5;36.2248262;-115.0661883
2023-10-28T20:30:00.000Z;0.01;7;8;9;;;947.6;36.2247885;-115.0661288
