Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-12-04T03:16:00.000Z;0.491;10;35;958.4;36.2216856;-115.0637653;4.2;5.9;7.3
2023-12-04T03:15:00.000Z;0.786;10;35;958.4;36.220716;-115.0662754;;;
2023-12-04T03:14:00.000Z;1.582;11;33;958.3;36.2217295;-115.0638443;;;
2023-12-04T03:13:00.000Z;1.468;11;33;958.4;36.2217005;-115.0638799;;;
2023-12-04T03:12:00.000Z;1.146;11;33;958.4;36.2216926;-115.0639381;;;
2023-12-04T03:11:00.000Z;0.706;11;33;958.4;36.2217523;-115.0638883;;;
2023-12-04T03:10:00.000Z;0.67;11;33;958.3;36.2215722;-115.0655551;;;
2023-12-04T03:09:00.000Z;1.055;11;33;958.3;36.221566;-115.0656351;;;
2023-12-04T03:08:00.000Z;1.171;11;33;958.3;36.2216654;-115.0649946;;;
2023-12-04T03:07:00.000Z;1.058;11;34;958.3;36.2216001;-115.0648915;;;
2023-12-04T03:06:00.000Z;1.003;11;34;958.3;36.2216902;-115.0649939;;;
2023-12-04T03:05:00.000Z;0.964;11;36;958.3;36.221729;-115.0649209;;;
2023-12-04T03:04:00.000Z;1.135;11;36;958.3;36.2216521;-115.0649357;3.5;5.0;6.5
2023-12-04T03:03:00.000Z;1.656;11;37;958.3;36.2216899;-115.0649268;;;
2023-12-04T03:02:00.000Z;1.35;11;33;958.3;36.2216202;-115.0651457;;;
2023-12-04T03:01:00.000Z;1.141;11;33;958.4;36.2215859;-115.0646858;;;
2023-12-04T03:00:00.000Z;0.786;11;33;958.3;36.2217451;-115.0646658;;;
2023-12-04T02:59:00.000Z;0.948;11;33;958.4;36.2212957;-115.0646276;;;
2023-12-04T02:58:00.000Z;1.078;11;33;958.4;36.2210945;-115.0656398;;;
2023-12-04T02:57:00.000Z;1.121;11;33;958.4;36.2207241;-115.0650818;;;
2023-12-04T02:56:00.000Z;1.116;11;33;958.4;36.2207727;-115.0648943;;;
2023-12-04T02:55:00.000Z;0.63;11;34;958.4;36.2207646;-115.0646862;;;
2023-12-04T02:54:00.000Z;0.399;11;33;958.4;36.2202248;-115.0638848;;;
2023-12-04T02:53:00.000Z;0.427;11;33;958.3;36.2201175;-115.0653928;4.0;6.1;7.5
2023-12-04T02:52:00.000Z;0.89;11;33;958.4;36.2206739;-115.0662832;2.0;3.0;5.0
2023-12-04T02:51:00.000Z;0.971;12;31;958.3;36.2206456;-115.0662539;;;
2023-12-04T02:50:00.000Z;1.095;12;32;958.3;36.2206822;-115.0662698;;;
2023-12-04T02:49:00.000Z;0.957;12;32;958.3;36.2206917;-115.0662847;;;
2023-12-04T02:48:00.000Z;0.859;12;32;958.3;36.2206668;-115.066238;;;
2023-12-04T02:47:00.000Z;0.841;12;33;958.3;36.2206585;-115.0662474;;;
2023-12-04T02:46:00.000Z;0.406;12;32;958.4;36.2207351;-115.0663513;;;
2023-12-04T02:45:00.000Z;0.344;11;34;958.3;36.2207054;-115.0662941;;;
2023-12-04T02:44:00.000Z;0.367;11;34;958.3;36.2207044;-115.066254;2.8;4.6;5.4
2023-12-04T02:43:00.000Z;0.415;11;35;958.3;36.220724;-115.0662774;3.1;4.6;6.0
2023-12-04T02:41:00.000Z;0.487;11;33;958.36;36.2207213;-115.066318;2.0;4.0;5.0
