Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-11-14T23:59:00.000Z;1.877;28.0;15.0;953.1;36.1817728;-115.0530633;;;
2023-11-14T23:58:00.000Z;1.961;28.0;15.0;953.2;36.1817495;-115.0527534;;;
2023-11-14T23:57:00.000Z;1.819;28.0;15.0;953.1;36.1817409;-115.0528955;;;
2023-11-14T23:56:00.000Z;1.796;28.0;15.0;953.2;36.1816531;-115.0525683;;;
2023-11-14T23:55:00.000Z;1.379;28.0;15.0;953.2;36.1817631;-115.0530677;;;
2023-11-14T23:54:00.000Z;0.938;28.0;15.0;953.2;36.1817703;-115.0527942;;;
2023-11-14T23:53:00.000Z;1.241;28.0;15.0;953.2;36.1817012;-115.052897;1.0;3.0;5.0
2023-11-14T23:52:00.000Z;2.012;28.0;15.0;953.2;36.1817482;-115.0530787;;;
2023-11-14T23:51:00.000Z;1.891;28.0;15.0;953.2;36.181748;-115.0530946;;;
2023-11-14T23:50:00.000Z;1.848;28.0;15.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:49:00.000Z;1.653;28.0;15.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:48:00.000Z;1.833;28.0;15.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:47:00.000Z;1.64;29.0;14.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:46:00.000Z;1.58;29.0;14.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:45:00.000Z;1.239;29.0;14.0;953.2;36.1816673;-115.0530161;;;
2023-11-14T23:44:00.000Z;1.239;29.0;14.0;953.2;36.181735;-115.0526284;;;
2023-11-14T23:43:00.000Z;0.969;28.0;15.0;953.2;36.181735;-115.0526284;;;
2023-11-14T23:42:00.000Z;1.067;28.0;15.0;953.2;36.181735;-115.0526284;2.0;4.0;5.0
2023-11-14T23:41:00.000Z;1.831;29.0;14.0;953.2;36.181735;-115.0526284;;;
