Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-12-19T23:27:00.000Z;0.196;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:26:00.000Z;0.187;25.0;15.0;948.6;36.1818411;-115.0529274;;;
2023-12-19T23:25:00.000Z;0.124;24.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:24:00.000Z;0.241;25.0;15.0;948.7;36.1818411;-115.0529274;2.3;3.5;4.4
2023-12-19T23:23:00.000Z;0.242;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:22:00.000Z;0.251;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:21:00.000Z;0.202;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:20:00.000Z;0.156;25.0;15.0;948.6;36.1818411;-115.0529274;;;
2023-12-19T23:19:00.000Z;0.161;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:18:00.000Z;0.194;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:17:00.000Z;0.158;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:16:00.000Z;0.161;25.0;14.0;948.6;36.1818411;-115.0529274;;;
2023-12-19T23:15:00.000Z;0.147;25.0;15.0;948.7;36.1818411;-115.0529274;;;
2023-12-19T23:14:00.000Z;0.125;24.0;15.0;948.6;36.1818411;-115.0529274;;;
2023-12-19T23:13:00.000Z;0.23;24.0;16.0;948.6;36.1818411;-115.0529274;3.6;5.4;7.1
2023-12-19T23:12:00.000Z;0.292;24.0;16.0;948.6;36.1818411;-115.0529274;;;
2023-12-19T23:11:00.000Z;0.214;24.0;16.0;948.5;36.1818411;-115.0529274;;;
2023-12-19T23:10:00.000Z;0.208;24.0;16.0;948.5;36.1818411;-115.0529274;;;
2023-12-19T23:09:00.000Z;0.25;25.0;15.0;948.5;36.1817894;-115.0529223;;;
2023-12-19T23:08:00.000Z;0.211;25.0;15.0;948.5;36.1817894;-115.0529223;;;
2023-12-19T23:07:00.000Z;0.178;25.0;15.0;948.5;36.1817365;-115.0530515;;;
2023-12-19T23:06:00.000Z;0.184;25.0;15.0;948.6;36.1817749;-115.0530637;;;
2023-12-19T23:05:00.000Z;0.211;25.0;15.0;948.5;36.1817127;-115.0530932;;;
2023-12-19T23:04:00.000Z;0.19;25.0;15.0;948.5;36.1817363;-115.0530961;;;
2023-12-19T23:03:00.000Z;0.114;24.0;16.0;948.6;36.1816875;-115.0530022;;;
2023-12-19T23:02:00.000Z;0.157;24.0;15.0;948.6;36.1817609;-115.0530161;2.8;4.9;6.5
2023-12-19T23:01:00.000Z;0.2;25.0;15.0;948.6;36.1817011;-115.0529357;;;
2023-12-19T23:00:00.000Z;0.267;24.0;16.0;948.6;36.1817011;-115.0529357;;;
2023-12-19T22:59:00.000Z;0.274;24.0;17.0;948.7;36.1817011;-115.0529357;;;
2023-12-19T22:58:00.000Z;0.258;24.0;17.0;948.7;36.1817011;-115.0529357;;;
2023-12-19T22:57:00.000Z;0.249;24.0;16.0;948.7;36.1817011;-115.0529357;;;
2023-12-19T22:56:00.000Z;0.287;24.0;17.0;948.7;36.1817211;-115.0531357;;;
2023-12-19T22:55:00.000Z;0.271;24.0;16.0;948.7;36.1817489;-115.0531314;;;
2023-12-19T22:54:00.000Z;0.229;24.0;16.0;948.7;36.1817582;-115.0530707;;;
2023-12-19T22:53:00.000Z;0.191;24.0;16.0;948.7;36.1815617;-115.053028;;;
2023-12-19T22:52:00.000Z;0.139;24.0;16.0;948.7;36.1816991;-115.0531747;;;
2023-12-19T22:51:00.000Z;0.188;24.0;16.0;948.7;36.1815658;-115.0531279;4.6;6.4;7.3
2023-12-19T22:50:00.000Z;0.249;24.0;16.0;948.7;36.181689;-115.0531683;;;
2023-12-19T22:49:00.000Z;0.269;24.0;16.0;948.8;36.1817027;-115.0531961;;;
2023-12-19T22:48:00.000Z;0.288;24.0;16.0;948.7;36.1817441;-115.0531119;;;
2023-12-19T22:47:00.000Z;0.232;24.0;16.0;948.7;36.181771;-115.0531549;;;
2023-12-19T22:46:00.000Z;0.273;24.0;17.0;948.7;36.181771;-115.0531549;;;
2023-12-19T22:45:00.000Z;0.218;24.0;16.0;948.8;36.181771;-115.0531549;;;
2023-12-19T22:44:00.000Z;0.256;24.0;16.0;948.8;36.181771;-115.0531549;;;
2023-12-19T22:43:00.000Z;0.21;24.0;16.0;948.8;36.181771;-115.0531549;;;
2023-12-19T22:42:00.000Z;0.215;24.0;16.0;948.8;36.180886;-115.0532545;;;
2023-12-19T22:41:00.000Z;0.133;24.0;16.0;948.8;36.181712;-115.0531534;;;
2023-12-19T22:40:00.000Z;0.174;24.0;16.0;948.8;36.1817429;-115.0531362;3.8;5.3;7.0
2023-12-19T22:39:00.000Z;0.248;24.0;16.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:38:00.000Z;0.251;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:37:00.000Z;0.26;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:36:00.000Z;0.252;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:35:00.000Z;0.25;23.0;17.0;948.9;36.1817429;-115.0531362;;;
2023-12-19T22:34:00.000Z;0.253;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:33:00.000Z;0.21;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:32:00.000Z;0.199;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:31:00.000Z;0.112;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:30:00.000Z;0.105;23.0;16.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:29:00.000Z;0.176;23.0;16.0;948.8;36.1817429;-115.0531362;5.0;6.5;7.4
2023-12-19T22:28:00.000Z;0.275;23.0;17.0;948.8;36.1817429;-115.0531362;;;
2023-12-19T22:27:00.000Z;0.264;24.0;16.0;948.7;36.1817429;-115.0531362;;;
2023-12-19T22:26:00.000Z;0.243;24.0;16.0;948.7;36.1817429;-115.0531362;;;
2023-12-19T22:25:00.000Z;0.247;24.0;16.0;948.7;36.1817429;-115.0531362;;;
2023-12-19T22:24:00.000Z;0.236;24.0;16.0;948.7;36.1817621;-115.0531483;;;
2023-12-19T22:23:00.000Z;0.257;24.0;16.0;948.6;36.1817368;-115.0531555;;;
2023-12-19T22:22:00.000Z;0.243;24.0;16.0;948.6;36.1817603;-115.0530982;;;
2023-12-19T22:21:00.000Z;0.202;24.0;16.0;948.7;36.1817617;-115.0530573;;;
2023-12-19T22:20:00.000Z;0.151;24.0;16.0;948.7;36.1817554;-115.0531379;;;
2023-12-19T22:19:00.000Z;0.112;23.0;17.0;948.7;36.1817554;-115.0531379;;;
2023-12-19T22:18:00.000Z;0.153;23.0;16.0;948.8;36.1817554;-115.0531379;4.3;6.2;7.6
2023-12-19T22:17:00.000Z;0.241;23.0;17.0;948.8;36.1817554;-115.0531379;;;
2023-12-19T22:16:00.000Z;0.233;23.0;17.0;948.8;36.1817554;-115.0531379;;;
2023-12-19T22:15:00.000Z;0.257;23.0;17.0;948.8;36.181729;-115.0527917;;;
2023-12-19T22:14:00.000Z;0.201;23.0;17.0;948.8;36.1817163;-115.0530907;;;
2023-12-19T22:13:00.000Z;0.224;23.0;17.0;948.8;36.1817163;-115.0530907;;;
2023-12-19T22:12:00.000Z;0.211;23.0;17.0;948.8;36.1811209;-115.0532458;;;
2023-12-19T22:11:00.000Z;0.184;23.0;17.0;948.8;36.1811209;-115.0532458;;;
2023-12-19T22:10:00.000Z;0.134;23.0;17.0;948.9;36.1811209;-115.0532458;;;
2023-12-19T22:09:00.000Z;0.178;24.0;16.0;948.8;36.1811209;-115.0532458;;;
2023-12-19T22:08:00.000Z;0.125;24.0;16.0;948.7;36.1811209;-115.0532458;;;
2023-12-19T22:07:00.000Z;0.122;24.0;15.0;948.8;36.1811209;-115.0532458;3.7;5.3;6.4
2023-12-19T22:06:00.000Z;0.238;24.0;16.0;948.8;36.1811209;-115.0532458;;;
2023-12-19T22:05:00.000Z;0.267;24.0;17.0;948.7;36.1811209;-115.0532458;;;
2023-12-19T22:04:00.000Z;0.263;25.0;16.0;948.7;36.1815908;-115.0531784;;;
2023-12-19T22:03:00.000Z;0.225;25.0;16.0;948.7;36.1815218;-115.0532096;;;
2023-12-19T22:02:00.000Z;0.278;25.0;16.0;948.7;36.1816682;-115.0527885;;;
2023-12-19T22:01:00.000Z;0.235;24.0;17.0;948.7;36.1817027;-115.0530924;;;
2023-12-19T22:00:00.000Z;0.184;24.0;17.0;948.8;36.1817461;-115.0528174;;;
2023-12-19T21:59:00.000Z;0.15;24.0;17.0;948.7;36.1817381;-115.0529354;;;
2023-12-19T21:58:00.000Z;0.179;24.0;16.0;948.7;36.1816797;-115.0527736;;;
2023-12-19T21:57:00.000Z;0.12;24.0;17.0;948.7;36.1816907;-115.0529841;;;
2023-12-19T21:56:00.000Z;0.133;24.0;16.0;948.7;36.1817259;-115.0529096;4.4;6.2;7.3
2023-12-19T21:55:00.000Z;0.203;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:54:00.000Z;0.181;24.0;16.0;948.8;36.1817474;-115.0531167;;;
2023-12-19T21:53:00.000Z;0.243;24.0;16.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:52:00.000Z;0.233;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:51:00.000Z;0.235;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:50:00.000Z;0.222;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:49:00.000Z;0.215;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:48:00.000Z;0.122;24.0;17.0;948.7;36.1817474;-115.0531167;;;
2023-12-19T21:47:00.000Z;0.05;23.0;18.0;948.7;36.1817434;-115.0529485;;;
2023-12-19T21:46:00.000Z;0.01;23.0;18.0;948.7;36.1817434;-115.0529485;;;
2023-12-19T21:45:00.000Z;0.01;22.0;17.0;948.7;36.1817434;-115.0529485;4.7;6.0;7.0
2023-12-19T21:44:00.000Z;0.01;22.0;17.0;948.7;36.1817434;-115.0529485;;;
2023-12-19T21:43:00.000Z;0.01;22.0;17.0;948.7;36.1817434;-115.0529485;;;
2023-12-19T21:42:00.000Z;0.01;22.0;17.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:41:00.000Z;0.01;22.0;17.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:40:00.000Z;0.01;22.0;18.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:39:00.000Z;0.01;21.0;18.0;948.8;36.1817434;-115.0529485;;;
2023-12-19T21:38:00.000Z;0.01;21.0;18.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:37:00.000Z;0.01;21.0;18.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:36:00.000Z;0.01;21.0;18.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:35:00.000Z;0.01;20.0;20.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:34:00.000Z;0.01;20.0;19.0;948.9;36.1817434;-115.0529485;5.3;7.0;7.7
2023-12-19T21:33:00.000Z;0.042;20.0;20.0;948.9;36.1817434;-115.0529485;;;
2023-12-19T21:32:00.000Z;0.012;20.0;20.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:31:00.000Z;0.05;20.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:30:00.000Z;0.122;20.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:29:00.000Z;0.01;20.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:28:00.000Z;0.01;19.0;21.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:27:00.000Z;0.01;19.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:26:00.000Z;0.01;19.0;20.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:25:00.000Z;0.01;19.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:24:00.000Z;0.01;19.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:23:00.000Z;0.01;19.0;20.0;949.0;36.1817434;-115.0529485;;;
2023-12-19T21:22:00.000Z;0.01;19.0;20.0;949.0;36.1817434;-115.0529485;3.2;4.9;5.8
2023-12-19T21:21:00.000Z;0.029;19.0;21.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:20:00.000Z;0.015;20.0;19.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:19:00.000Z;0.044;20.0;20.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:18:00.000Z;0.022;20.0;20.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:17:00.000Z;0.018;20.0;20.0;949.1;36.1817434;-115.0529485;;;
2023-12-19T21:16:00.000Z;0.011;20.0;19.0;949.2;36.1817389;-115.0528665;;;
2023-12-19T21:15:00.000Z;0.01;20.0;20.0;949.1;36.1817389;-115.0528665;;;
2023-12-19T21:14:00.000Z;0.01;20.0;20.0;949.2;36.1817389;-115.0528665;;;
2023-12-19T21:13:00.000Z;0.01;19.0;21.0;949.2;36.1817389;-115.0528665;;;
2023-12-19T21:12:00.000Z;0.01;19.0;20.0;949.1;36.1817389;-115.0528665;;;
2023-12-19T21:11:00.000Z;0.01;19.0;20.0;949.1;36.1817389;-115.0528665;4.8;6.7;8.0
2023-12-19T21:10:00.000Z;0.01;19.0;20.0;949.3;36.1817389;-115.0528665;;;
2023-12-19T21:09:00.000Z;0.01;19.0;21.0;949.1;36.1817393;-115.0528778;;;
2023-12-19T21:08:00.000Z;0.01;20.0;19.0;949.2;36.1817393;-115.0528778;;;
2023-12-19T21:07:00.000Z;0.01;20.0;19.0;949.3;36.1817749;-115.0530453;;;
2023-12-19T21:06:00.000Z;0.01;20.0;20.0;949.2;36.1817389;-115.0529539;;;
2023-12-19T21:05:00.000Z;0.01;20.0;19.0;949.1;36.1817389;-115.0529539;;;
2023-12-19T21:04:00.000Z;0.01;20.0;19.0;949.2;36.1817389;-115.0529539;;;
2023-12-19T21:03:00.000Z;0.01;20.0;20.0;949.2;36.1817389;-115.0529539;;;
2023-12-19T21:02:00.000Z;0.01;20.0;19.0;949.1;36.1817389;-115.0529539;;;
2023-12-19T21:01:00.000Z;0.01;20.0;19.0;949.2;36.181707;-115.0527297;;;
2023-12-19T21:00:00.000Z;0.029;20.0;20.0;949.2;36.181705;-115.0527599;4.3;6.2;7.4
2023-12-19T20:59:00.000Z;0.118;20.0;21.0;949.2;36.1816898;-115.052838;;;
2023-12-19T20:58:00.000Z;0.123;20.0;21.0;949.3;36.1816536;-115.0525047;;;
2023-12-19T20:57:00.000Z;0.118;20.0;21.0;949.2;36.1816714;-115.052652;;;
2023-12-19T20:56:00.000Z;0.117;20.0;20.0;949.2;36.1817099;-115.0528547;;;
2023-12-19T20:55:00.000Z;0.126;20.0;20.0;949.3;36.1817525;-115.0527477;;;
2023-12-19T20:54:00.000Z;0.108;20.0;20.0;949.2;36.181738;-115.0530874;;;
2023-12-19T20:53:00.000Z;0.072;20.0;20.0;949.3;36.1817134;-115.0531464;;;
2023-12-19T20:52:00.000Z;0.074;20.0;20.0;949.3;36.181716;-115.0531282;;;
2023-12-19T20:51:00.000Z;0.04;20.0;20.0;949.3;36.1817416;-115.0531065;;;
2023-12-19T20:50:00.000Z;0.01;20.0;20.0;949.2;36.181739;-115.0530901;;;
2023-12-19T20:49:00.000Z;0.059;20.0;20.0;949.3;36.1817238;-115.0530861;6.3;8.0;8.8
2023-12-19T20:48:00.000Z;0.085;20.0;20.0;949.3;36.1817238;-115.0530861;;;
2023-12-19T20:47:00.000Z;0.124;20.0;20.0;949.3;36.1817238;-115.0530861;;;
2023-12-19T20:46:00.000Z;0.111;20.0;20.0;949.3;36.1817238;-115.0530861;;;
2023-12-19T20:45:00.000Z;0.086;20.0;20.0;949.4;36.1817238;-115.0530861;;;
2023-12-19T20:44:00.000Z;0.101;20.0;20.0;949.4;36.1815502;-115.053032;;;
2023-12-19T20:43:00.000Z;0.1;20.0;20.0;949.4;36.181695;-115.0529782;;;
2023-12-19T20:42:00.000Z;0.076;20.0;20.0;949.4;36.1817497;-115.053096;;;
2023-12-19T20:41:00.000Z;0.069;20.0;20.0;949.4;36.1815638;-115.0527837;;;
2023-12-19T20:40:00.000Z;0.03;20.0;20.0;949.4;36.1816512;-115.0526301;;;
2023-12-19T20:39:00.000Z;0.01;20.0;20.0;949.5;36.1806967;-115.0532103;;;
2023-12-19T20:38:00.000Z;0.063;20.0;20.0;949.5;36.1807287;-115.0531953;4.8;6.5;7.5
2023-12-19T20:37:00.000Z;0.125;20.0;20.0;949.5;36.1807287;-115.0531953;;;
2023-12-19T20:36:00.000Z;0.115;20.0;20.0;949.5;36.1807287;-115.0531953;;;
2023-12-19T20:35:00.000Z;0.114;20.0;19.0;949.5;36.1817635;-115.0530636;;;
2023-12-19T20:34:00.000Z;0.118;20.0;20.0;949.5;36.1817378;-115.0530817;;;
2023-12-19T20:33:00.000Z;0.149;20.0;20.0;949.5;36.1817727;-115.0530612;;;
2023-12-19T20:32:00.000Z;0.128;21.0;19.0;949.5;36.1817564;-115.0530615;;;
2023-12-19T20:31:00.000Z;0.13;21.0;19.0;949.6;36.1817564;-115.0530615;;;
2023-12-19T20:30:00.000Z;0.11;21.0;19.0;949.5;36.1817564;-115.0530615;;;
2023-12-19T20:29:00.000Z;0.085;21.0;19.0;949.6;36.1817142;-115.0530384;;;
2023-12-19T20:28:00.000Z;0.026;21.0;19.0;949.5;36.1817142;-115.0530384;;;
2023-12-19T20:27:00.000Z;0.084;21.0;19.0;949.6;36.1817453;-115.0531478;6.0;7.8;9.0
2023-12-19T20:26:00.000Z;0.159;21.0;20.0;949.6;36.1817261;-115.0529146;;;
2023-12-19T20:25:00.000Z;0.151;21.0;20.0;949.6;36.1817311;-115.052896;;;
2023-12-19T20:24:00.000Z;0.166;21.0;20.0;949.6;36.1817291;-115.0528552;;;
2023-12-19T20:23:00.000Z;0.117;21.0;20.0;949.6;36.1817051;-115.0528362;;;
2023-12-19T20:22:00.000Z;0.11;21.0;20.0;949.6;36.1817051;-115.0528362;;;
2023-12-19T20:21:00.000Z;0.102;21.0;20.0;949.6;36.1817051;-115.0528362;;;
2023-12-19T20:20:00.000Z;0.122;21.0;19.0;949.6;36.1817051;-115.0528362;;;
2023-12-19T20:19:00.000Z;0.132;21.0;19.0;949.7;36.1817051;-115.0528362;;;
2023-12-19T20:18:00.000Z;0.057;21.0;19.0;949.7;36.1817595;-115.0531135;;;
2023-12-19T20:17:00.000Z;0.026;21.0;19.0;949.7;36.1817801;-115.0531074;;;
2023-12-19T20:16:00.000Z;0.068;21.0;19.0;949.7;36.1817665;-115.0530597;5.2;6.8;8.1
2023-12-19T20:15:00.000Z;0.164;21.0;19.0;949.7;36.1817581;-115.0531069;;;
2023-12-19T20:14:00.000Z;0.154;21.0;20.0;949.6;36.1817857;-115.0531172;;;
2023-12-19T20:13:00.000Z;0.132;21.0;20.0;949.7;36.181758;-115.0530831;;;
2023-12-19T20:12:00.000Z;0.129;21.0;20.0;949.8;36.1817525;-115.0531168;;;
2023-12-19T20:11:00.000Z;0.111;21.0;20.0;949.8;36.1817525;-115.0531168;;;
2023-12-19T20:10:00.000Z;0.076;21.0;20.0;949.8;36.1817525;-115.0531168;;;
2023-12-19T20:09:00.000Z;0.01;21.0;19.0;949.8;36.1817525;-115.0531168;;;
2023-12-19T20:08:00.000Z;0.01;21.0;19.0;949.9;36.1817525;-115.0531168;;;
2023-12-19T20:07:00.000Z;0.017;21.0;19.0;949.9;36.1817525;-115.0531168;;;
2023-12-19T20:06:00.000Z;0.01;21.0;20.0;949.9;36.1817525;-115.0531168;;;
2023-12-19T20:05:00.000Z;0.022;21.0;19.0;950.0;36.1817525;-115.0531168;5.5;7.0;7.9
2023-12-19T20:04:00.000Z;0.102;21.0;20.0;949.9;36.1817525;-115.0531168;;;
2023-12-19T20:03:00.000Z;0.13;21.0;20.0;950.0;36.1817525;-115.0531168;;;
2023-12-19T20:02:00.000Z;0.14;21.0;20.0;950.0;36.1816623;-115.0529985;;;
2023-12-19T20:01:00.000Z;0.106;21.0;21.0;950.0;36.1816623;-115.0529985;;;
2023-12-19T20:00:00.000Z;0.083;21.0;21.0;950.0;36.1816623;-115.0529985;;;
2023-12-19T19:59:00.000Z;0.079;21.0;21.0;950.1;36.1816623;-115.0529985;;;
2023-12-19T19:58:00.000Z;0.079;20.0;21.0;950.1;36.1816623;-115.0529985;;;
2023-12-19T19:57:00.000Z;0.077;20.0;21.0;950.1;36.1816623;-115.0529985;;;
2023-12-19T19:56:00.000Z;0.066;20.0;21.0;950.1;36.1816623;-115.0529985;;;
2023-12-19T19:55:00.000Z;0.01;20.0;21.0;950.2;36.1816623;-115.0529985;;;
2023-12-19T19:54:00.000Z;0.01;19.0;21.0;950.2;36.1816623;-115.0529985;5.5;7.2;8.1
2023-12-19T19:53:00.000Z;0.118;19.0;22.0;950.2;36.1816623;-115.0529985;;;
2023-12-19T19:52:00.000Z;0.037;19.0;22.0;950.2;36.1816623;-115.0529985;;;
2023-12-19T19:51:00.000Z;0.01;19.0;22.0;950.2;36.1816623;-115.0529985;;;
2023-12-19T19:50:00.000Z;0.01;19.0;21.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:49:00.000Z;0.01;19.0;21.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:48:00.000Z;0.01;19.0;21.0;950.2;36.1816623;-115.0529985;;;
2023-12-19T19:47:00.000Z;0.01;20.0;20.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:46:00.000Z;0.01;20.0;20.0;950.4;36.1816623;-115.0529985;;;
2023-12-19T19:45:00.000Z;0.01;19.0;22.0;950.4;36.1816623;-115.0529985;;;
2023-12-19T19:44:00.000Z;0.01;19.0;22.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:43:00.000Z;0.01;19.0;22.0;950.4;36.1816623;-115.0529985;5.0;6.6;7.6
2023-12-19T19:42:00.000Z;0.01;19.0;21.0;950.4;36.1816623;-115.0529985;;;
2023-12-19T19:41:00.000Z;0.01;19.0;22.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:40:00.000Z;0.01;19.0;22.0;950.3;36.1816623;-115.0529985;;;
2023-12-19T19:39:00.000Z;0.01;19.0;20.0;950.5;36.1816623;-115.0529985;;;
2023-12-19T19:38:00.000Z;0.01;20.0;19.0;950.4;36.1816623;-115.0529985;;;
2023-12-19T19:37:00.000Z;0.01;20.0;21.0;950.4;36.1816992;-115.0527714;;;
2023-12-19T19:36:00.000Z;0.01;20.0;21.0;950.5;36.1816992;-115.0527714;;;
2023-12-19T19:35:00.000Z;0.01;20.0;20.0;950.5;36.1816992;-115.0527714;;;
2023-12-19T19:34:00.000Z;0.01;20.0;19.0;950.6;36.1816992;-115.0527714;;;
2023-12-19T19:33:00.000Z;0.01;20.0;21.0;950.6;36.1816992;-115.0527714;;;
2023-12-19T19:32:00.000Z;0.01;19.0;21.0;950.6;36.1817299;-115.0525854;4.9;6.2;7.5
2023-12-19T19:31:00.000Z;0.01;19.0;21.0;950.6;36.1816272;-115.0529114;5.9;7.4;8.6
2023-12-19T19:30:00.000Z;0.01;19.0;20.0;950.6;36.1816272;-115.0529114;;;
2023-12-19T19:29:00.000Z;0.01;19.0;20.0;950.6;36.1816272;-115.0529114;;;
2023-12-19T19:28:00.000Z;0.01;19.0;20.0;950.6;36.1816272;-115.0529114;;;
2023-12-19T19:27:00.000Z;0.01;19.0;20.0;950.6;36.1816272;-115.0529114;;;
2023-12-19T19:26:00.000Z;0.01;19.0;20.0;950.7;36.1816272;-115.0529114;;;
2023-12-19T19:25:00.000Z;0.01;20.0;18.0;950.6;36.1816272;-115.0529114;;;
2023-12-19T19:24:00.000Z;0.01;20.0;19.0;950.7;36.1816272;-115.0529114;;;
2023-12-19T19:23:00.000Z;0.01;20.0;20.0;950.8;36.1816272;-115.0529114;;;
2023-12-19T19:22:00.000Z;0.01;20.0;21.0;950.8;36.1817727;-115.0531109;;;
2023-12-19T19:21:00.000Z;0.01;19.0;21.0;950.9;36.1817727;-115.0531109;;;
2023-12-19T19:20:00.000Z;0.01;19.0;21.0;950.9;36.1817727;-115.0531109;5.6;8.8;11.9
2023-12-19T19:19:00.000Z;0.01;19.0;21.0;950.9;36.1817727;-115.0531109;;;
2023-12-19T19:18:00.000Z;0.01;19.0;20.0;951.1;36.1817727;-115.0531109;;;
