Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2024-01-13T06:14:00.000Z;1.796;1.0;82.0;955.6;36.1700369;-115.0954176;;;
2024-01-13T06:13:00.000Z;1.794;1.0;82.0;955.6;36.1701105;-115.0953911;;;
2024-01-13T06:12:00.000Z;1.78;1.0;82.0;955.5;36.1700905;-115.0954398;;;
2024-01-13T06:11:00.000Z;1.775;1.0;83.0;955.5;36.1700905;-115.0954398;;;
2024-01-13T06:10:00.000Z;1.751;1.0;83.0;955.5;36.1700905;-115.0954398;;;
2024-01-13T06:09:00.000Z;1.735;1.0;83.0;955.7;36.1700905;-115.0954398;;;
2024-01-13T06:08:00.000Z;1.733;1.0;83.0;955.7;36.1700905;-115.0954398;;;
2024-01-13T06:07:00.000Z;1.708;1.0;83.0;955.6;36.170074;-115.095323;;;
2024-01-13T06:06:00.000Z;1.682;5.0;75.0;954.8;36.1701403;-115.0952331;;;
2024-01-13T06:05:00.000Z;1.724;1.0;83.0;955.54;36.1701403;-115.0952331;20.0;22.0;24.0
2024-01-13T06:04:00.000Z;1.762;1.0;83.0;955.7;36.1701403;-115.0952331;20.0;22.0;24.0
2024-01-13T06:03:00.000Z;1.789;1.0;82.0;955.69;36.1701403;-115.0952331;22.0;25.0;27.0
2024-01-13T02:13:00.000Z;1.474;5.0;75.0;954.7;36.1700786;-115.0954274;;;
2024-01-13T02:12:00.000Z;1.596;5.0;75.0;954.8;36.1701495;-115.0954798;9.4;11.6;12.9
2024-01-13T02:11:00.000Z;1.676;5.0;73.0;954.8;36.1701703;-115.0955186;;;
2024-01-13T02:10:00.000Z;1.66;5.0;74.0;954.7;36.1700542;-115.0954823;;;
2024-01-13T02:09:00.000Z;1.792;6.0;69.0;954.8;36.1700542;-115.0954823;;;
2024-01-13T02:08:00.000Z;1.641;5.0;74.0;954.91;36.1700542;-115.0954823;4.0;6.0;7.0
2024-01-13T02:07:00.000Z;1.635;5.0;74.0;954.86;36.1700542;-115.0954823;4.0;6.0;7.0
2024-01-13T02:06:00.000Z;1.621;6.0;70.0;954.75;36.1700542;-115.0954823;4.0;6.0;7.0
2024-01-13T01:56:00.000Z;1.745;6.0;69.0;954.9;36.1676516;-115.0356313;;;
2024-01-13T01:55:00.000Z;1.698;6.0;69.0;954.8;36.1676971;-115.0356383;;;
2024-01-13T01:54:00.000Z;2.142;6.0;68.0;955.3;36.1676971;-115.0356383;;;
2024-01-13T01:53:00.000Z;1.65;6.0;69.0;954.88;36.1676971;-115.0356383;6.0;8.0;10.0
2024-01-13T01:52:00.000Z;1.637;6.0;70.0;955.73;36.1676971;-115.0356383;6.0;8.0;10.0
2024-01-13T01:51:00.000Z;1.684;6.0;70.0;956.07;36.1676971;-115.0356383;6.0;8.0;10.0
2024-01-13T01:46:00.000Z;2.152;6.0;68.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:45:00.000Z;2.22;6.0;68.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:44:00.000Z;2.199;6.0;69.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:43:00.000Z;2.216;6.0;69.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:42:00.000Z;2.19;6.0;69.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:41:00.000Z;2.2;6.0;70.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:40:00.000Z;2.17;6.0;71.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:39:00.000Z;2.234;5.0;75.0;955.3;36.181539;-115.0526525;9.1;11.3;13.0
2024-01-13T01:38:00.000Z;2.232;6.0;65.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:37:00.000Z;2.259;6.0;65.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:36:00.000Z;2.237;6.0;65.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:35:00.000Z;2.242;6.0;65.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:34:00.000Z;2.212;6.0;65.0;955.1;36.181539;-115.0526525;;;
2024-01-13T01:33:00.000Z;2.19;6.0;65.0;955.1;36.181539;-115.0526525;;;
2024-01-13T01:32:00.000Z;2.179;6.0;65.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:31:00.000Z;2.143;6.0;66.0;955.3;36.181539;-115.0526525;;;
2024-01-13T01:30:00.000Z;2.132;6.0;66.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:29:00.000Z;2.107;6.0;67.0;955.2;36.181539;-115.0526525;;;
2024-01-13T01:28:00.000Z;2.138;6.0;68.0;955.2;36.1816443;-115.0531796;6.0;8.0;9.0
2024-01-13T01:27:00.000Z;2.069;6.0;59.0;955.2;36.1817646;-115.052798;;;
2024-01-13T01:26:00.000Z;2.071;6.0;59.0;955.3;36.1817311;-115.0530407;;;
2024-01-13T01:25:00.000Z;2.015;6.0;59.0;955.2;36.1816417;-115.0526802;;;
2024-01-13T01:24:00.000Z;1.973;6.0;59.0;955.2;36.1817906;-115.053124;;;
2024-01-13T01:23:00.000Z;1.913;6.0;59.0;955.2;36.1816809;-115.0531733;;;
2024-01-13T01:22:00.000Z;1.871;6.0;58.0;955.2;36.1816067;-115.0526859;;;
2024-01-13T01:21:00.000Z;1.771;6.0;58.0;955.2;36.1817257;-115.0530581;;;
2024-01-13T01:20:00.000Z;1.683;6.0;58.0;955.2;36.1816535;-115.0526597;;;
2024-01-13T01:19:00.000Z;1.577;6.0;58.0;955.2;36.1816186;-115.052658;;;
2024-01-13T01:18:00.000Z;1.496;6.0;58.0;955.2;36.1818901;-115.0526472;;;
2024-01-13T01:17:00.000Z;1.475;5.0;63.0;955.2;36.1817054;-115.052884;7.8;10.3;12.3
2024-01-13T01:16:00.000Z;1.433;6.0;48.0;955.3;36.1817254;-115.0531686;;;
2024-01-13T01:15:00.000Z;1.248;6.0;47.0;955.3;36.1817254;-115.0531686;;;
2024-01-13T01:14:00.000Z;0.982;6.0;45.0;955.3;36.1817254;-115.0531686;;;
2024-01-13T01:13:00.000Z;0.666;6.0;42.0;955.2;36.1817254;-115.0531686;;;
2024-01-13T01:12:00.000Z;0.623;6.0;33.0;955.1;36.1817254;-115.0531686;;;
2024-01-13T01:11:00.000Z;0.634;6.0;33.0;955.1;36.1817254;-115.0531686;;;
2024-01-13T01:10:00.000Z;0.509;6.0;33.0;955.1;36.1817254;-115.0531686;;;
2024-01-13T01:09:00.000Z;0.367;6.0;33.0;955.1;36.1817254;-115.0531686;;;
2024-01-13T01:08:00.000Z;0.336;6.0;34.0;955.1;36.1817254;-115.0531686;;;
2024-01-13T01:07:00.000Z;0.342;6.0;34.0;955.0;36.1817254;-115.0531686;;;
2024-01-13T01:06:00.000Z;0.376;6.0;34.0;955.0;36.1817014;-115.0529421;;;
2024-01-13T01:05:00.000Z;0.749;6.0;33.0;955.0;36.1817396;-115.0531207;6.0;9.0;11.0
2024-01-13T01:04:00.000Z;0.655;6.0;33.0;955.0;36.1817634;-115.0530876;;;
2024-01-13T01:03:00.000Z;0.575;6.0;33.0;954.9;36.1817575;-115.0530643;;;
2024-01-13T01:02:00.000Z;0.664;6.0;33.0;955.0;36.1816923;-115.0531746;;;
2024-01-13T01:01:00.000Z;0.519;6.0;33.0;954.9;36.1817191;-115.0529316;;;
2024-01-13T01:00:00.000Z;0.447;6.0;33.0;955.0;36.1817183;-115.0530407;;;
2024-01-13T00:59:00.000Z;0.465;7.0;32.0;955.0;36.1816433;-115.0525985;;;
2024-01-13T00:58:00.000Z;0.392;7.0;32.0;955.0;36.1817111;-115.052858;;;
2024-01-13T00:57:00.000Z;0.36;7.0;32.0;955.1;36.1816384;-115.0528364;;;
2024-01-13T00:56:00.000Z;0.356;7.0;33.0;955.0;36.1815735;-115.0525045;;;
2024-01-13T00:55:00.000Z;0.362;6.0;35.0;955.1;36.1816643;-115.0524787;;;
2024-01-13T00:54:00.000Z;0.641;6.0;34.0;955.0;36.181793;-115.0522763;5.2;7.2;8.9
2024-01-13T00:53:00.000Z;0.603;7.0;32.0;955.1;36.1814354;-115.0528422;;;
2024-01-13T00:52:00.000Z;0.479;7.0;32.0;955.2;36.1816413;-115.0528779;;;
2024-01-13T00:51:00.000Z;0.439;7.0;32.0;955.2;36.1817356;-115.0530229;;;
2024-01-13T00:50:00.000Z;0.599;7.0;32.0;955.2;36.1817356;-115.0530229;;;
2024-01-13T00:49:00.000Z;0.52;7.0;32.0;955.2;36.1817356;-115.0530229;;;
2024-01-13T00:48:00.000Z;0.474;7.0;32.0;955.2;36.1817356;-115.0530229;;;
2024-01-13T00:47:00.000Z;0.439;7.0;32.0;955.3;36.1817356;-115.0530229;;;
2024-01-13T00:46:00.000Z;0.363;7.0;32.0;955.3;36.1817356;-115.0530229;;;
2024-01-13T00:45:00.000Z;0.349;7.0;32.0;955.3;36.1817356;-115.0530229;;;
2024-01-13T00:44:00.000Z;0.379;7.0;32.0;955.3;36.1817356;-115.0530229;;;
2024-01-13T00:43:00.000Z;0.766;7.0;32.0;955.3;36.1817356;-115.0530229;3.8;6.2;8.2
2024-01-13T00:42:00.000Z;0.671;7.0;31.0;955.2;36.1817356;-115.0530229;;;
2024-01-13T00:41:00.000Z;0.561;7.0;31.0;955.3;36.181667;-115.0528475;;;
2024-01-13T00:40:00.000Z;0.462;7.0;31.0;955.4;36.1817372;-115.053108;;;
2024-01-13T00:39:00.000Z;0.63;7.0;32.0;955.3;36.1817261;-115.0529625;;;
2024-01-13T00:38:00.000Z;0.744;8.0;30.0;955.3;36.18155;-115.0527225;;;
2024-01-13T00:37:00.000Z;0.677;8.0;30.0;955.3;36.1816713;-115.0529014;;;
2024-01-13T00:36:00.000Z;0.538;8.0;30.0;955.3;36.1815654;-115.0527578;;;
2024-01-13T00:35:00.000Z;0.432;8.0;30.0;955.2;36.1814534;-115.0527004;;;
2024-01-13T00:34:00.000Z;0.385;8.0;30.0;955.2;36.1814534;-115.0527004;;;
2024-01-13T00:33:00.000Z;0.353;7.0;31.0;955.3;36.1816107;-115.0527974;;;
2024-01-13T00:32:00.000Z;0.361;7.0;31.0;955.3;36.1816107;-115.0527974;3.3;5.2;7.2
2024-01-13T00:31:00.000Z;0.327;7.0;31.0;955.2;36.1816107;-115.0527974;;;
2024-01-13T00:30:00.000Z;0.269;7.0;30.0;955.3;36.181661;-115.0525645;;;
2024-01-13T00:29:00.000Z;0.226;7.0;30.0;955.2;36.1816521;-115.0527892;;;
2024-01-13T00:28:00.000Z;0.235;8.0;28.0;955.2;36.1817314;-115.052881;;;
2024-01-13T00:27:00.000Z;0.235;8.0;28.0;955.3;36.1816837;-115.0528883;;;
2024-01-13T00:26:00.000Z;0.235;8.0;28.0;955.3;36.1816616;-115.0530588;;;
2024-01-13T00:25:00.000Z;0.259;8.0;29.0;955.3;36.1816282;-115.0529475;;;
2024-01-13T00:24:00.000Z;0.276;8.0;29.0;955.2;36.1817252;-115.0530249;;;
2024-01-13T00:23:00.000Z;0.296;8.0;29.0;955.2;36.1817252;-115.0530249;;;
2024-01-13T00:22:00.000Z;0.325;8.0;29.0;955.3;36.1817252;-115.0530249;;;
2024-01-13T00:21:00.000Z;0.418;8.0;29.0;955.3;36.1817252;-115.0530249;1.8;3.5;4.6
2024-01-13T00:20:00.000Z;0.363;8.0;28.0;955.3;36.1817252;-115.0530249;;;
2024-01-13T00:19:00.000Z;0.371;8.0;28.0;955.4;36.1817413;-115.0531109;;;
2024-01-13T00:18:00.000Z;0.734;8.0;28.0;955.4;36.18173;-115.0531294;;;
2024-01-13T00:17:00.000Z;0.664;8.0;28.0;955.3;36.1817314;-115.0529204;;;
2024-01-13T00:16:00.000Z;0.488;8.0;28.0;955.4;36.181512;-115.0529924;;;
2024-01-13T00:15:00.000Z;0.356;8.0;28.0;955.4;36.1817815;-115.0528603;;;
2024-01-13T00:14:00.000Z;0.535;8.0;29.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:13:00.000Z;0.369;8.0;28.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:12:00.000Z;0.329;8.0;28.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:11:00.000Z;0.333;8.0;28.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:10:00.000Z;0.597;8.0;28.0;955.3;36.1817226;-115.0530055;2.2;4.5;6.4
2024-01-13T00:09:00.000Z;0.711;8.0;28.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:08:00.000Z;0.654;8.0;28.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:07:00.000Z;0.399;8.0;28.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:06:00.000Z;0.351;8.0;28.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:05:00.000Z;0.349;8.0;28.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:04:00.000Z;0.299;9.0;26.0;955.4;36.1817226;-115.0530055;;;
2024-01-13T00:03:00.000Z;0.254;9.0;26.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:02:00.000Z;0.193;9.0;26.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:01:00.000Z;0.154;9.0;26.0;955.3;36.1817226;-115.0530055;;;
2024-01-13T00:00:00.000Z;0.149;9.0;25.0;955.3;36.1817226;-115.0530055;;;
2024-01-12T23:59:00.000Z;0.162;9.0;25.0;955.3;36.1817226;-115.0530055;3.1;5.2;7.2
2024-01-12T23:58:00.000Z;0.184;9.0;25.0;955.3;36.1817218;-115.0530649;;;
2024-01-12T23:57:00.000Z;0.21;9.0;26.0;955.4;36.1815868;-115.053169;;;
2024-01-12T23:56:00.000Z;0.22;9.0;26.0;955.3;36.1817825;-115.0530957;;;
2024-01-12T23:55:00.000Z;0.241;9.0;26.0;955.4;36.1815618;-115.0531986;;;
2024-01-12T23:54:00.000Z;0.2;9.0;26.0;955.3;36.181529;-115.0525462;;;
2024-01-12T23:53:00.000Z;0.127;9.0;26.0;955.4;36.1816655;-115.0530423;;;
2024-01-12T23:52:00.000Z;0.111;9.0;25.0;955.4;36.1816655;-115.0530423;;;
2024-01-12T23:51:00.000Z;0.123;9.0;25.0;955.3;36.1816655;-115.0530423;;;
2024-01-12T23:50:00.000Z;0.132;9.0;25.0;955.3;36.1816655;-115.0530423;;;
2024-01-12T23:49:00.000Z;0.139;9.0;25.0;955.4;36.1816655;-115.0530423;;;
2024-01-12T23:48:00.000Z;0.142;9.0;25.0;955.4;36.1816655;-115.0530423;1.6;3.4;4.2
2024-01-12T23:47:00.000Z;0.162;9.0;25.0;955.4;36.1816655;-115.0530423;;;
2024-01-12T23:46:00.000Z;0.181;9.0;26.0;955.4;36.1816655;-115.0530423;;;
2024-01-12T23:45:00.000Z;0.197;9.0;25.0;955.5;36.1816655;-115.0530423;;;
2024-01-12T23:44:00.000Z;0.224;9.0;26.0;955.5;36.1816655;-115.0530423;;;
2024-01-12T23:43:00.000Z;0.241;9.0;26.0;955.5;36.1816687;-115.0530025;;;
2024-01-12T23:42:00.000Z;0.289;9.0;26.0;955.4;36.1817816;-115.0529393;;;
2024-01-12T23:41:00.000Z;0.276;10.0;25.0;955.5;36.1817487;-115.0531174;;;
2024-01-12T23:40:00.000Z;0.302;10.0;25.0;955.5;36.1805638;-115.0529774;;;
2024-01-12T23:39:00.000Z;0.329;10.0;25.0;955.5;36.1816082;-115.0526788;;;
2024-01-12T23:38:00.000Z;0.39;9.0;27.0;955.6;36.1818583;-115.0524554;;;
2024-01-12T23:37:00.000Z;0.67;9.0;27.0;955.6;36.1817837;-115.0528898;1.9;3.7;5.1
2024-01-12T23:36:00.000Z;0.854;10.0;26.0;955.6;36.1817837;-115.0528898;;;
2024-01-12T23:35:00.000Z;0.752;10.0;26.0;955.6;36.1817287;-115.0530707;;;
2024-01-12T23:34:00.000Z;0.9;10.0;26.0;955.5;36.181054;-115.0531825;;;
2024-01-12T23:33:00.000Z;0.857;10.0;26.0;955.7;36.1816935;-115.0530445;;;
2024-01-12T23:32:00.000Z;0.812;10.0;26.0;955.7;36.1812851;-115.0533338;;;
2024-01-12T23:31:00.000Z;0.753;10.0;26.0;955.7;36.1817258;-115.0529979;;;
2024-01-12T23:30:00.000Z;0.703;10.0;26.0;955.7;36.1816152;-115.0528107;;;
2024-01-12T23:29:00.000Z;0.666;10.0;26.0;955.8;36.1816659;-115.0528918;;;
2024-01-12T23:28:00.000Z;0.508;10.0;26.0;955.8;36.1816793;-115.0525395;;;
2024-01-12T23:27:00.000Z;0.434;10.0;25.0;955.7;36.1816971;-115.0524543;;;
2024-01-12T23:26:00.000Z;0.622;9.0;26.0;955.8;36.1816882;-115.0529307;1.4;3.4;4.7
2024-01-12T23:25:00.000Z;0.974;10.0;25.0;955.8;36.1816882;-115.0529307;;;
2024-01-12T23:24:00.000Z;0.829;10.0;25.0;955.8;36.1816882;-115.0529307;;;
2024-01-12T23:23:00.000Z;0.89;10.0;25.0;955.8;36.1816882;-115.0529307;;;
2024-01-12T23:22:00.000Z;0.588;10.0;25.0;955.9;36.1816882;-115.0529307;;;
2024-01-12T23:21:00.000Z;0.503;10.0;25.0;955.9;36.1816882;-115.0529307;;;
2024-01-12T23:20:00.000Z;0.618;10.0;25.0;955.9;36.1816882;-115.0529307;;;
2024-01-12T23:19:00.000Z;0.544;10.0;25.0;955.9;36.1816882;-115.0529307;;;
2024-01-12T23:18:00.000Z;0.547;10.0;25.0;956.0;36.1816882;-115.0529307;;;
2024-01-12T23:17:00.000Z;0.357;10.0;25.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:16:00.000Z;0.355;10.0;24.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:15:00.000Z;0.55;10.0;24.0;955.9;36.1817039;-115.0531132;2.6;4.1;5.6
2024-01-12T23:14:00.000Z;0.806;10.0;25.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:13:00.000Z;0.76;10.0;25.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:12:00.000Z;0.389;10.0;25.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:11:00.000Z;0.425;10.0;25.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:10:00.000Z;0.364;11.0;23.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:09:00.000Z;0.566;11.0;23.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:08:00.000Z;0.794;11.0;24.0;955.8;36.1817039;-115.0531132;;;
2024-01-12T23:07:00.000Z;0.392;11.0;24.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:06:00.000Z;0.446;11.0;24.0;955.9;36.1817039;-115.0531132;;;
2024-01-12T23:05:00.000Z;0.369;11.0;24.0;955.8;36.1817039;-115.0531132;;;
2024-01-12T23:04:00.000Z;0.474;11.0;23.0;955.9;36.1817039;-115.0531132;1.4;2.6;3.6
2024-01-12T23:03:00.000Z;0.94;11.0;24.0;955.8;36.1816678;-115.0530433;;;
2024-01-12T23:02:00.000Z;1.084;11.0;24.0;955.9;36.1816678;-115.0530433;;;
2024-01-12T23:01:00.000Z;0.914;11.0;24.0;955.8;36.1816678;-115.0530433;;;
2024-01-12T23:00:00.000Z;0.716;11.0;24.0;955.8;36.1817114;-115.0531345;;;
2024-01-12T22:59:00.000Z;0.531;11.0;24.0;955.8;36.1817114;-115.0531345;;;
2024-01-12T22:58:00.000Z;0.434;11.0;24.0;955.8;36.1817114;-115.0531345;;;
2024-01-12T22:57:00.000Z;0.51;12.0;23.0;955.8;36.1817114;-115.0531345;;;
2024-01-12T22:56:00.000Z;0.498;12.0;23.0;955.8;36.1817114;-115.0531345;;;
2024-01-12T22:55:00.000Z;0.358;12.0;23.0;955.9;36.1817114;-115.0531345;;;
2024-01-12T22:54:00.000Z;0.324;12.0;23.0;955.9;36.1817114;-115.0531345;;;
2024-01-12T22:53:00.000Z;0.328;11.0;23.0;955.8;36.1816839;-115.0530613;1.0;2.6;4.4
2024-01-12T22:52:00.000Z;0.5;11.0;25.0;955.8;36.1816638;-115.0529568;1.0;3.0;5.0
2024-01-12T22:51:00.000Z;0.587;11.0;24.0;955.8;36.1817025;-115.0530223;;;
2024-01-12T22:50:00.000Z;0.686;12.0;23.0;955.8;36.1816718;-115.0530803;;;
2024-01-12T22:49:00.000Z;0.473;12.0;23.0;955.9;36.1817525;-115.053064;;;
2024-01-12T22:48:00.000Z;0.505;12.0;23.0;955.8;36.1817525;-115.053064;;;
2024-01-12T22:47:00.000Z;0.416;12.0;23.0;955.8;36.1817062;-115.0530516;;;
2024-01-12T22:46:00.000Z;0.442;12.0;23.0;955.8;36.18169;-115.0530737;;;
2024-01-12T22:45:00.000Z;0.361;12.0;23.0;955.8;36.1805558;-115.0531116;;;
2024-01-12T22:44:00.000Z;0.301;12.0;23.0;955.8;36.1817312;-115.0531125;;;
